global_index,gene_symbol,in_vcc_output,go_terms,reactome_pathways,string_degree,grn_out_degree,grn_in_degree,active_prior_count
17986,ZNF225,1,9,1,13,0,0,3
17987,ASIC5,1,12,1,6,0,0,3
17988,TAS2R31,1,7,3,35,0,0,3
17989,DND1,1,14,0,33,0,0,2
17990,SALL3,1,7,0,18,9,3,3
17991,POLG2,1,15,2,38,0,1,4
17992,SMIM10L1,1,1,0,4,0,0,2
17993,OR13A1,1,7,1,15,0,0,3
17994,CLEC12B,1,12,0,11,0,0,2
17995,ZNF350,1,16,2,32,6,2,4
17996,PGA5,1,5,1,20,0,1,4
17997,STH,1,7,0,22,0,0,2
17998,ZNF253,1,7,1,19,0,0,3
17999,KLRF2,1,5,0,6,0,0,2
18000,C17orf100,1,0,0,1,0,0,1
18001,CAPNS2,1,7,4,36,0,0,3
18002,SLC5A8,1,28,3,38,0,5,4
18003,KHDC1L,1,2,0,22,0,0,2
18004,GPR142,1,6,0,27,0,0,2
18005,HP,1,15,2,67,0,48,4
18006,C11orf97,1,2,0,2,0,0,2
18007,DENND11,1,1,0,19,0,0,2
18008,LSM14A,1,18,0,46,0,0,2
18009,NHLRC4,1,1,0,5,0,0,2
18010,OR11H12,1,6,0,13,0,0,2
18011,TAS2R38,1,7,3,36,0,0,3
18012,GATC,1,6,0,47,0,0,2
18013,ZBED6,1,15,0,6,3,0,3
18014,MGAM,1,18,2,44,0,4,4
18015,FNTB,1,15,4,32,0,2,4
18016,ZNF878,1,5,0,2,0,0,2
18017,ZNF625,1,5,1,2,0,0,3
18018,GALNT4,1,9,1,34,0,0,3
18019,INAFM1,1,1,0,9,0,0,2
18020,CNPY2,1,4,0,26,0,0,2
18021,MGAM2,1,9,0,32,0,0,2
18022,CUX1,1,16,3,42,100,4,4
18023,TEN1,1,10,2,30,0,0,3
18024,TEX49,1,3,0,0,0,0,1
18025,OR9A4,1,6,1,11,0,0,3
18026,PRSS58,1,6,0,35,0,0,2
18027,CLEC5A,1,12,3,35,0,1,4
18028,CHURC1,1,4,0,12,0,0,2
18029,C17orf49,1,5,0,38,0,0,2
18030,RTEL1,1,35,3,55,0,0,3
18031,ZNF578,1,6,0,7,0,0,2
18032,PDF,1,5,0,36,0,1,3
18033,RNASE12,1,3,0,31,0,0,2
18034,OR11H2,1,6,1,13,0,0,3
18035,AC005726.1,1,0,0,0,0,0,0
18036,SPESP1,1,5,0,24,0,0,2
18037,TRIM34,1,9,1,6,0,0,3
18038,C20orf141,1,2,0,3,0,0,2
18039,OR4C13,1,6,1,13,0,0,3
18040,RNASE4,1,6,0,3,0,0,2
18041,MC1R,1,28,3,48,0,3,4
18042,DUXA,1,8,1,19,0,0,3
18043,CEP95,1,3,0,5,0,0,2
18044,TUBB3,1,32,32,52,0,25,4
18045,TMEM179,1,1,0,25,0,0,2
18046,TSPY1,1,8,0,33,0,0,2
18047,SMIM6,1,1,0,12,0,0,2
18048,ITGB3,1,115,23,129,0,14,4
18049,SLC35G6,1,1,0,29,0,0,2
18050,INAFM2,1,1,0,0,0,0,1
18051,GH1,1,30,3,36,0,62,4
18052,CTXND1,1,1,0,3,0,0,2
18053,UBE2Q2L,1,0,0,1,0,0,1
18054,BLID,1,4,0,4,0,0,2
18055,SLC22A31,1,4,0,14,0,0,2
18056,LYPD8,1,3,1,17,0,0,3
18057,AL845331.2,1,0,0,0,0,0,0
18058,RBM15B,1,13,0,36,0,0,2
18059,TGFBR3L,1,9,0,1,0,0,2
18060,HOXB7,1,17,0,40,23,8,3
18061,SPDYE6,1,2,0,9,0,0,2
18062,CCDC187,1,3,1,31,0,0,3
18063,FRRS1L,1,8,0,46,0,0,2
18064,ARMH2,1,0,0,10,0,0,1
18065,MRC1,1,8,3,56,0,5,4
18066,HSPB9,1,5,0,29,0,0,2
18067,SCX,1,45,0,26,13,5,3
18068,C16orf95,1,0,0,8,0,0,1
18069,KCNJ18,1,7,0,17,0,0,2
18070,ANKRD20A1,1,1,0,22,0,0,2
18071,TLE7,1,6,0,12,0,0,2
18072,SERTM2,1,4,0,0,0,0,1
18073,XKR7,1,6,0,6,0,0,2
18074,CCPG1,1,5,0,33,0,1,3
18075,TMEM178B,1,2,0,5,0,0,2
18076,EPPK1,1,29,0,18,0,0,2
18077,CLEC19A,1,2,0,16,0,0,2
18078,BOP1,1,22,1,99,0,0,3
18079,MUC22,1,1,0,30,0,0,2
18080,FIGNL2,1,12,0,6,0,0,2
18081,AC010325.1,1,0,0,0,0,0,0
18082,PECAM1,1,48,7,84,0,17,4
18083,TUBB8,1,22,27,42,0,0,3
18084,TMEM249,1,5,0,32,0,0,2
18085,TPBGL,1,3,0,6,0,0,2
18086,GAN,1,10,2,48,0,0,3
18087,GOLGA6L7,1,2,0,13,0,0,2
18088,C15orf65,1,9,0,35,0,0,2
18089,LY6L,1,1,0,26,0,0,2
18090,SCRT1,1,11,0,31,1,2,3
18091,HPR,1,7,1,38,0,2,4
18092,TCF24,1,7,0,5,0,0,2
18093,GOLGA8H,1,5,0,7,0,0,2
18094,MIA,1,2,0,18,0,11,3
18095,SMIM36,1,1,0,25,0,0,2
18096,PCDHGA9,1,8,0,7,0,0,2
18097,GFY,1,3,0,7,0,0,2
18098,AC233723.1,1,0,0,0,0,0,0
18099,MYMX,1,7,0,10,0,0,2
18100,CORO7,1,16,0,8,0,0,2
18101,MMP12,1,32,2,36,0,12,4
18102,CCER2,1,1,0,9,0,0,2
18103,SMIM28,1,1,0,17,0,0,2
18104,OR1D5,1,8,2,25,0,0,3
18105,SPON1,1,8,2,32,0,3,4
18106,OVCA2,1,8,0,13,0,0,2
18107,C19orf84,1,4,1,0,0,0,2
18108,CCNQ,1,6,0,34,0,0,2
18109,GTF2I,1,12,0,42,18,2,3
18110,ZNF234,1,6,1,12,0,1,4
18111,MYZAP,1,10,0,11,0,0,2
18112,DPEP2NB,1,1,0,0,0,0,1
18113,AC119396.1,1,0,0,0,0,0,0
18114,PPIAL4A,1,5,0,32,0,0,2
18115,TMEM238L,1,3,0,3,0,0,2
18116,SRSF8,1,8,3,41,0,0,3
18117,FAM72C,1,1,0,24,0,0,2
18118,IKBKE,1,35,14,48,0,12,4
18119,MSMB,1,3,0,46,0,3,3
18120,GDF2,1,35,1,38,0,0,3
18121,LINC00672,1,1,0,0,0,0,1
18122,NBPF11,1,1,0,20,0,0,2
18123,RHEX,1,6,0,16,0,0,2
18124,AKR1C8P,1,8,0,7,0,0,2
18125,ANXA8L1,1,8,0,2,0,1,3
18126,DYNLL2,1,33,16,55,0,0,3
18127,MYH4,1,19,0,40,0,4,3
18128,OTUD7B,1,22,4,39,0,0,3
18129,GJA5,1,53,1,50,0,11,4
18130,ANXA8,1,18,0,43,0,2,3
18131,RBP3,1,12,2,36,0,6,4
18132,RBM8A,1,27,5,80,0,7,4
18133,TIMM23,1,11,1,42,0,0,3
18134,RNF115,1,18,1,33,0,1,4
18135,ZNF488,1,6,0,9,0,0,2
18136,SEC22B,1,25,4,88,0,0,3
18137,FSBP,1,4,0,32,0,0,2
18138,TXNIP,1,22,4,39,0,20,4
18139,SRGAP2,1,31,8,47,0,1,4
18140,BAHCC1,1,1,0,10,0,0,2
18141,RASSF5,1,6,0,49,0,0,2
18142,STRADA,1,14,1,37,0,1,4
18143,KLF14,1,9,0,34,4,0,3
18144,NBPF15,1,1,0,9,0,3,3
18145,NCOA4,1,16,0,46,3,2,3
18146,GDF10,1,11,0,17,0,1,3
18147,MYO15B,1,8,0,18,0,0,2
18148,AC011195.2,1,0,0,0,0,0,0
18149,FXYD1,1,24,3,40,0,1,4
18150,AARSD1,1,16,0,23,0,0,2
18151,ZNF850,1,5,0,15,0,0,2
18152,PTGES3L,1,6,0,16,0,0,2
18153,AC090360.1,1,0,0,0,0,0,0
18154,LCN6,1,2,0,16,0,0,2
18155,C17orf113,1,0,0,0,0,0,0
18156,UPK3BL1,1,1,0,34,0,0,2
18157,APOC4,1,8,3,35,0,1,4
18158,ZNF285,1,4,1,15,0,0,3
18159,S1PR2,1,20,2,36,0,0,3
18160,CGB1,1,6,0,9,0,0,2
18161,FDX2,1,13,5,87,0,0,3
18162,ZNF224,1,12,2,13,3,0,4
18163,EDDM13,1,1,0,11,0,0,2
18164,SMIM22,1,8,0,4,0,0,2
18165,LIN37,1,12,7,34,0,0,3
18166,NDUFA7,1,10,2,50,0,0,3
18167,CCDC177,1,0,0,12,0,0,1
18168,MAGEA9B,1,4,0,6,0,0,2
18169,ERFL,1,7,0,3,0,0,2
18170,NBPF12,1,1,0,5,0,0,2
18171,GABRQ,1,20,2,34,0,0,3
18172,SLC6A14,1,26,3,36,0,0,3
18173,SMIM17,1,1,0,32,0,0,2
18174,OPN1MW,1,16,4,33,0,4,4
18175,ARL14EPL,1,0,0,6,0,0,1
18176,TCP11X1,1,4,0,0,0,0,1
18177,SCGB1C2,1,2,0,5,0,0,2
18178,TEX13A,1,2,0,32,0,0,2
18179,CTAG1A,1,3,0,5,0,0,2
18180,AC008687.4,1,0,0,0,0,0,0
18181,ZNF723,1,5,0,3,0,0,2
18182,AC106774.4,1,0,0,0,0,0,0
18183,ERVV-2,1,1,0,8,0,0,2
18184,SPANXN2,1,1,0,6,0,0,2
18185,CALR3,1,7,0,41,0,0,2
18186,ZNF728,1,6,0,3,0,0,2
18187,TRABD2B,1,11,0,6,0,0,2
18188,FBXO17,1,8,2,32,0,0,3
18189,MAGIX,1,0,0,13,0,0,1
18190,IKBKG,1,39,32,124,0,2,4
18191,ZNF587B,1,5,0,4,0,0,2
18192,SPIB,1,15,0,38,17,7,3
18193,NXF2,1,12,0,40,0,0,2
18194,OPN1MW3,1,12,0,10,0,0,2
18195,NXF2B,1,0,1,46,0,0,2
18196,H3.Y,1,0,0,0,0,0,0
18197,ERVV-1,1,1,0,10,0,0,2
18198,TMEM185A,1,3,0,22,0,0,2
18199,ZIM2,1,6,1,23,0,0,3
18200,CCDC194,1,0,0,0,0,0,0
18201,SLC25A53,1,4,0,21,0,0,2
18202,RNF225,1,3,0,11,0,0,2
18203,EGLN2,1,20,1,40,0,2,4
18204,MEI4,1,9,0,24,0,0,2
18205,TERC,1,0,0,0,0,0,0
18206,NCBP2AS2,1,2,0,4,0,0,2
18207,PPIAL4H,1,4,0,31,0,0,2
18208,HEATR9,1,1,0,22,0,0,2
18209,PRAMEF5,1,8,0,36,0,0,2
18210,TAF15,1,11,10,38,0,0,3
18211,GAS2L2,1,20,0,25,0,0,2
18212,C17orf50,1,4,0,13,0,0,2
18213,RASL10B,1,7,0,19,0,0,2
18214,CTAGE15,1,6,0,1,0,0,2
18215,UGT2A2,1,6,2,41,0,0,3
18216,SRXN1,1,9,1,35,0,5,4
18217,CTAGE6,1,6,0,5,0,0,2
18218,NBPF19,1,1,0,6,0,0,2
18219,MMP28,1,10,0,15,0,4,3
18220,CCL5,1,76,3,91,0,39,4
18221,LIX1L,1,2,0,30,0,0,2
18222,MILR1,1,8,0,11,0,0,2
18223,SMIM32,1,1,0,0,0,0,1
18224,ANKRD34A,1,2,0,18,0,0,2
18225,GTF2H5,1,12,29,50,0,0,3
18226,NUDT3,1,24,1,45,0,0,3
18227,KMT2B,1,13,5,39,14,1,4
18228,POM121C,1,8,30,37,0,0,3
18229,CD24,1,44,3,40,0,15,4
18230,CFAP206,1,15,0,35,0,0,2
18231,MUSTN1,1,10,0,8,0,2,3
18232,ZNF595,1,7,1,11,0,0,3
18233,DOC2B,1,15,0,20,0,0,2
18234,PCDHB16,1,11,0,19,0,0,2
18235,KRTAP10-7,1,4,1,32,0,0,3
18236,DCP1A,1,18,4,64,0,0,3
18237,ATP6V1FNB,1,0,0,8,0,0,1
18238,C2orf15,1,2,0,4,0,0,2
18239,GRIN2B,1,52,11,122,0,11,4
18240,LYPD4,1,4,1,32,0,0,3
18241,NBPF26,1,6,0,7,0,0,2
18242,TMEM271,1,1,0,0,0,0,1
18243,ZBTB8B,1,7,0,12,1,0,3
18244,FOXD4L6,1,11,0,23,0,0,2
18245,AGBL1,1,7,1,8,0,0,3
18246,CWC25,1,8,2,60,0,0,3
18247,EPOP,1,13,1,32,0,0,3
18248,HIST1H2BM,1,14,0,0,0,0,1
18249,LHX1,1,86,3,55,6,2,4
18250,CYFIP1,1,39,9,71,0,1,4
18251,CEACAM20,1,9,0,5,0,0,2
18252,HIST1H2BG,1,0,0,0,0,0,0
18253,USP27X,1,15,0,37,0,0,2
18254,TAF9,1,37,12,95,0,1,4
18255,NOL12,1,8,1,42,0,0,3
18256,GOLGA6L1,1,0,0,15,0,0,1
18257,HIST1H3G,1,0,0,0,0,0,0
18258,CASTOR2,1,6,1,35,0,0,3
18259,OR4M2,1,6,1,18,0,0,3
18260,NATD1,1,1,0,7,0,0,2
18261,H2AFB1,1,10,0,0,0,0,1
18262,ANTXRL,1,5,0,15,0,0,2
18263,SOCS7,1,15,0,35,0,1,3
18264,GGTLC3,1,4,0,14,0,0,2
18265,ADRA2B,1,26,4,35,0,3,4
18266,ZNF658,1,8,1,11,0,0,3
18267,TMEM269,1,1,0,5,0,0,2
18268,TPTE,1,12,1,22,0,1,4
18269,C8orf89,1,0,0,1,0,0,1
18270,RCC1L,1,12,2,35,0,0,3
18271,SEBOX,1,4,0,8,0,0,2
18272,DGKK,1,12,1,37,0,0,3
18273,RIMBP3B,1,6,0,22,0,0,2
18274,CCL23,1,18,0,36,0,3,3
18275,ELOA3D,1,0,0,33,0,0,1
18276,KRTAP7-1,1,1,0,45,0,0,2
18277,HIST1H3E,1,0,0,0,0,0,0
18278,PRAMEF27,1,8,0,32,0,0,2
18279,TBC1D3B,1,4,0,12,0,0,2
18280,PANO1,1,4,0,0,0,0,1
18281,HIST1H2AH,1,9,0,0,0,0,1
18282,ZNF280B,1,5,0,12,0,0,2
18283,MLLT6,1,11,0,33,0,0,2
18284,PPP4R3B,1,11,0,38,0,0,2
18285,SYNRG,1,8,0,53,0,0,2
18286,NUDT18,1,15,0,26,0,0,2
18287,ZNF2,1,4,1,11,1,0,4
18288,CCL16,1,15,2,35,0,1,4
18289,LENG9,1,1,0,12,0,0,2
18290,HIST1H2AK,1,0,0,0,0,0,0
18291,CCL4,1,24,3,62,0,20,4
18292,PRAG1,1,13,1,13,0,0,3
18293,C7orf77,1,0,0,10,0,0,1
18294,HIST1H3I,1,0,0,0,0,0,0
18295,CCL18,1,15,0,41,0,0,2
18296,FCGBP,1,6,0,26,0,0,2
18297,HNF1B,1,29,6,36,61,6,4
18298,FP565260.1,1,0,0,0,0,0,0
18299,C17orf98,1,0,0,6,0,0,1
18300,GRIFIN,1,1,0,32,0,0,2
18301,XKR5,1,2,0,8,0,0,2
18302,HIST1H4G,1,7,0,0,0,0,1
18303,AATF,1,14,1,61,0,5,4
18304,HIST1H2BH,1,19,0,0,0,0,1
18305,CCL15,1,17,0,33,0,11,3
18306,LYZL6,1,11,0,14,0,0,2
18307,HNRNPCL2,1,5,0,15,0,0,2
18308,RIMBP3,1,7,0,33,0,0,2
18309,ARHGAP23,1,5,2,14,0,0,3
18310,TUBGCP5,1,16,2,38,0,0,3
18311,PRSS2,1,14,5,37,0,0,3
18312,SPATA31A3,1,1,0,1,0,0,2
18313,SIK1B,1,0,0,14,0,0,1
18314,DUSP14,1,5,0,25,0,1,3
18315,SPATA31A7,1,2,0,6,0,0,2
18316,UHRF1,1,43,2,49,0,7,4
18317,ORAI1,1,20,3,41,0,5,4
18318,CCL4L2,1,10,1,36,0,0,3
18319,CRYAA2,1,0,0,7,0,0,1
18320,CCL3L1,1,11,2,33,0,0,3
18321,OR13C2,1,6,1,12,0,0,3
18322,HIST1H4I,1,0,0,0,0,0,0
18323,PIK3R6,1,16,8,38,0,0,3
18324,TADA2A,1,20,2,53,8,0,4
18325,OR4E1,1,7,1,14,0,0,3
18326,KCNE1B,1,0,0,6,0,0,1
18327,PIP4K2B,1,22,4,49,0,0,3
18328,CCL14,1,11,0,33,0,1,3
18329,HIST1H2BB,1,15,0,0,0,0,1
18330,SPATA31A5,1,1,0,0,0,0,1
18331,RAB7B,1,19,3,40,0,0,3
18332,DACH1,1,17,0,33,7,18,3
18333,PADI6,1,18,1,24,0,1,4
18334,GSTT4,1,3,0,28,0,0,2
18335,HIST1H4E,1,0,0,0,0,0,0
18336,HNRNPCL3,1,3,0,11,0,0,2
18337,HIST1H2AE,1,0,0,0,0,0,0
18338,TYW1B,1,8,0,12,0,0,2
18339,PIGW,1,9,1,43,0,0,3
18340,F8A1,1,8,0,6,0,0,2
18341,PCGF2,1,12,7,61,3,2,4
18342,C10orf142,1,0,0,2,0,0,1
18343,GOLGA6L6,1,0,0,6,0,0,1
18344,SRCIN1,1,18,0,26,0,0,2
18345,GPR179,1,11,0,20,0,0,2
18346,MARCKS,1,25,1,33,0,1,4
18347,ZNF670,1,7,1,2,0,0,3
18348,PKD1L3,1,20,0,31,0,0,2
18349,GPIHBP1,1,25,4,35,0,1,4
18350,PNMA8C,1,0,0,3,0,0,1
18351,AL772284.2,1,0,0,0,0,0,0
18352,OR13C5,1,6,1,21,0,0,3
18353,NEFL,1,42,6,59,0,5,4
18354,CCL3,1,66,3,53,0,27,4
18355,AC007906.2,1,0,0,0,0,0,0
18356,TRAC,1,9,7,0,0,0,2
18357,PSMB3,1,38,69,58,0,0,3
18358,GOLGA6L22,1,0,0,2,0,0,1
18359,SRD5A2,1,32,1,43,0,1,4
18360,OR52E5,1,7,1,35,0,0,3
18361,CISD3,1,5,0,34,0,0,2
18362,RDM1,1,9,0,25,0,0,2
18363,DDX52,1,9,2,51,0,0,3
18364,TEX28,1,3,0,11,0,0,2
18365,ZNF8,1,8,0,12,2,0,3
18366,SSTR3,1,19,3,43,0,0,3
18367,MYO19,1,22,2,35,0,0,3
18368,GGNBP2,1,6,0,36,0,0,2
18369,ZNF229,1,5,0,2,0,0,2
18370,C17orf78,1,1,0,18,0,0,2
18371,POTEB3,1,1,0,25,0,0,2
18372,DHRS11,1,8,0,39,0,0,2
18373,ACACA,1,15,6,68,0,16,4
18374,TMEM191B,1,1,0,12,0,0,2
18375,NR2E3,1,20,0,57,13,2,3
18376,TBC1D3E,1,5,0,0,0,0,1
18377,C11orf98,1,4,0,5,0,0,2
18378,MRM1,1,15,1,46,0,0,3
18379,ELOA3B,1,0,0,36,0,0,1
18380,IQCA1L,1,6,0,24,0,0,2
18381,HIST1H4B,1,0,0,0,0,0,0
18382,AC236972.4,1,0,0,0,0,0,0
18383,HIST1H3H,1,0,0,0,0,0,0
18384,OR51G1,1,9,1,16,0,0,3
18385,OR2S2,1,7,2,21,0,0,3
18386,OR10A6,1,6,2,21,0,0,3
18387,OR6Q1,1,6,1,11,0,0,3
18388,OR10X1,1,6,2,21,0,0,3
18389,OR8D2,1,7,1,27,0,0,3
18390,PRAMEF13,1,8,0,42,0,0,2
18391,OR2L8,1,6,1,21,0,0,3
18392,OR52R1,1,7,1,36,0,0,3
18393,OR2T11,1,6,1,14,0,0,3
18394,OR5L1,1,7,1,18,0,0,3
18395,AC135068.3,1,0,0,0,0,0,0
18396,OR2AG1,1,7,1,24,0,0,3
18397,OR4C16,1,6,1,14,0,0,3
18398,OR5D13,1,7,1,15,0,0,3
18399,PRAMEF18,1,8,0,12,0,0,2
18400,OR5R1,1,7,0,14,0,0,2
18401,OR51F1,1,9,1,17,0,0,3
18402,GATD3B,1,0,0,1,0,0,1
18403,OR8B4,1,7,1,30,0,0,3
18404,OR1B1,1,7,1,14,0,0,3
18405,PCDH20,1,7,0,2,0,0,2
18406,OR1S1,1,7,1,12,0,0,3
18407,OR12D2,1,7,1,16,0,0,3
18408,OR8K3,1,7,2,22,0,0,3
18409,FP565260.6,1,0,0,0,0,0,0
18410,CCDC163,1,1,0,8,0,0,2
18411,PAGR1,1,9,5,37,0,0,3
18412,TMEM272,1,1,0,5,0,0,2
18413,BLACAT1,1,0,0,33,0,0,1
18414,TMEM265,1,1,0,3,0,0,2
18415,TEX13D,1,1,0,8,0,0,2
18416,ADORA3,1,21,2,33,0,2,4
18417,DUXB,1,7,1,23,0,0,3
18418,TEX13C,1,1,0,8,0,0,2
18419,C1orf232,1,0,0,13,0,0,1
18420,TMEM275,1,1,0,0,0,0,1
18421,KLF18,1,6,0,2,0,0,2
18422,LBHD2,1,0,0,0,0,0,0
18423,C13orf46,1,0,0,1,0,0,1
18424,AL353572.3,1,0,0,0,0,0,0
18425,SPRR5,1,1,0,1,0,0,2
18426,CCDC201,1,0,0,20,0,0,1
18427,FAM237B,1,2,0,2,0,0,2
18428,TEX54,1,0,0,0,0,0,0
18429,SMIM33,1,1,0,9,0,0,2
18430,TEX52,1,0,0,7,0,0,1
18431,CTXND2,1,1,0,0,0,0,1
18432,FAM240B,1,0,0,9,0,0,1
18433,CFAP97D2,1,0,0,1,0,0,1
18434,CNTNAP3C,1,1,0,1,0,0,2
18435,CCDC195,1,0,0,0,0,0,0
18436,CSNKA2IP,1,1,0,5,0,0,2
18437,SPEM3,1,4,0,12,0,0,2
18438,HSFX4,1,7,0,9,0,0,2
18439,FAM240A,1,0,0,3,0,0,1
18440,LITAFD,1,6,0,11,0,0,2
18441,PRRT1B,1,1,0,6,0,0,2
18442,AC021072.1,1,0,0,0,0,0,0
18443,C19orf85,1,0,0,5,0,0,1
18444,FAM169B,1,0,0,11,0,0,1
18445,BX276092.9,1,0,0,0,0,0,0
18446,EXOC3L2,1,3,0,33,0,0,2
18447,ETDC,1,0,0,9,0,0,1
18448,LMLN2,1,7,0,0,0,0,1
18449,MYOCOS,1,0,0,1,0,0,1
18450,HSFX3,1,9,0,0,0,0,1
18451,VSIG10L2,1,5,0,0,0,0,1
18452,TAF11L11,1,6,0,35,0,0,2
18453,CPHXL,1,5,0,7,0,0,2
18454,PMIS2,1,1,0,10,0,0,2
18455,TAF11L13,1,6,0,32,0,0,2
18456,PRR33,1,0,0,4,0,0,1
18457,TAF11L8,1,6,0,32,0,0,2
18458,GNG14,1,5,0,32,0,0,2
18459,TAF11L9,1,6,0,32,0,0,2
18460,SLURP2,1,8,0,19,0,0,2
18461,TAF11L6,1,6,0,33,0,0,2
18462,AL451007.3,1,0,0,0,0,0,0
18463,SCO2,1,11,2,43,0,1,4
18464,TAF11L4,1,6,0,33,0,0,2
18465,SSU72P2,1,9,0,32,0,0,2
18466,C2orf81,1,0,0,26,0,0,1
18467,TAF11L2,1,6,0,37,0,0,2
18468,AL032819.3,1,0,0,0,0,0,0
18469,SSU72P7,1,0,0,32,0,0,1
18470,TAF11L3,1,6,0,33,0,0,2
18471,AC025287.4,1,0,0,0,0,0,0
18472,THSD8,1,0,0,0,0,0,0
18473,SSU72P3,1,0,0,32,0,0,1
18474,OR8B3,1,7,2,26,0,0,3
18475,SCYGR4,1,0,0,0,0,0,0
18476,SCYGR8,1,0,0,0,0,0,0
18477,AC005551.1,1,0,0,0,0,0,0
18478,OR8B2,1,7,1,17,0,0,3
18479,AC092442.1,1,0,0,0,0,0,0
18480,AC073111.4,1,0,0,0,0,0,0
18481,TMEM247,1,2,0,16,0,0,2
18482,SCYGR3,1,0,0,0,0,0,0
18483,SMIM38,1,1,0,14,0,0,2
18484,OR8S1,1,7,1,11,0,0,3
18485,C12orf81,1,2,0,0,0,0,1
18486,EEF1AKMT4,1,3,0,6,0,0,2
18487,TBCE,1,10,1,32,0,0,3
18488,AC132217.2,1,0,0,0,0,0,0
18489,SMIM41,1,1,0,11,0,0,2
18490,AC008397.1,1,0,0,0,0,0,0
18491,GCSAML-AS1,1,0,0,12,0,0,1
18492,AP000812.4,1,0,0,0,0,0,0
18493,CCDC39,1,20,0,55,0,0,2
18494,OOSP1,1,1,0,18,0,0,2
18495,ARHGAP11B,1,9,2,40,0,0,3
18496,AC048338.2,1,0,0,0,0,0,0
18497,BX255925.3,1,0,0,0,0,0,0
18498,OOSP4A,1,1,0,0,0,0,1
18499,AC091057.6,1,0,0,0,0,0,0
18500,AC004593.3,1,0,0,0,0,0,0
18501,OOSP3,1,1,0,2,0,0,2
18502,AL160269.1,1,0,0,0,0,0,0
18503,AC025283.2,1,0,0,0,0,0,0
18504,POLR2J3,1,8,0,35,0,0,2
18505,ZNF883,1,6,0,2,0,0,2
18506,AC021097.2,1,0,0,0,0,0,0
18507,AC067752.1,1,0,0,0,0,0,0
18508,AL445238.1,1,0,0,0,0,0,0
18509,AC134684.8,1,0,0,0,0,0,0
18510,AC134684.9,1,0,0,0,0,0,0
18511,AC084121.9,1,0,0,0,0,0,0
18512,AC113348.1,1,0,0,0,0,0,0
18513,AC084121.12,1,0,0,0,0,0,0
18514,AC072022.2,1,0,0,0,0,0,0
18515,AL162596.1,1,0,0,0,0,0,0
18516,AC084121.13,1,0,0,0,0,0,0
18517,AC134684.11,1,0,0,0,0,0,0
18518,AL135905.2,1,0,0,0,0,0,0
18519,NOTCH2NLB,1,6,2,15,0,0,3
18520,GGT1,1,22,7,48,0,2,4
18521,SPEGNB,1,1,0,1,0,0,2
18522,AP000552.4,1,0,0,0,0,0,0
18523,AC253572.1,1,0,0,0,0,0,0
18524,AL603764.2,1,0,0,0,0,0,0
18525,DERPC,1,3,0,1,0,0,2
18526,AC023490.5,1,0,0,0,0,0,0
18527,NOTCH2NLC,1,5,2,10,0,0,3
18528,AC007244.1,1,0,0,0,0,0,0
18529,GABARAPL2,1,26,2,112,0,1,4
18530,SLC39A4,1,20,2,29,0,1,4
18531,TKT,1,19,3,69,0,33,4
18532,PRH1,1,2,0,32,0,0,2
18533,TBCE-1,0,0,0,0,0,0,0
18534,HSPA14-1,0,0,0,0,0,0,0
18535,TMSB15B-1,0,0,0,0,0,0,0
18536,LINC01409,0,0,0,0,0,0,0
18537,LINC01128,0,0,0,0,0,0,0
18538,MRPL20-AS1,0,0,0,0,0,0,0
18539,MRPL20,0,12,4,112,0,0,3
18540,RPL22,0,20,16,55,0,2,4
18541,PIK3CD-AS2,0,0,0,0,0,0,0
18542,AL450998.2,0,0,0,0,0,0,0
18543,LINC00339,0,0,0,0,0,0,0
18544,CDC42,0,85,30,343,0,8,4
18545,RPL11,0,30,16,186,0,3,4
18546,ELOA-AS1,0,0,0,0,0,0,0
18547,HMGN2,0,13,0,38,0,4,3
18548,RPS6KA1,0,31,8,44,0,2,4
18549,SNHG3,0,0,0,0,0,0,0
18550,SNHG12,0,0,0,0,0,0,0
18551,PTP4A2,0,8,1,26,0,1,4
18552,AK2,0,16,1,47,0,0,3
18553,MRPS15,0,11,4,99,0,0,3
18554,AL050341.2,0,0,0,0,0,0,0
18555,C1orf50,0,4,0,13,0,0,2
18556,KDM4A-AS1,0,0,0,0,0,0,0
18557,RPS8,0,20,21,102,0,1,4
18558,MRPL37,0,9,4,41,0,0,3
18559,AL359504.2,0,0,0,0,0,0,0
18560,LINC02609,0,0,0,0,0,0,0
18561,RPL5,0,33,16,213,0,1,4
18562,CCDC18-AS1,0,0,0,0,0,0,0
18563,AC093157.1,0,0,0,0,0,0,0
18564,SLC16A1-AS1,0,0,0,0,0,0,0
18565,LINC00623,0,0,0,0,0,0,0
18566,LINC02802,0,0,0,0,0,0,0
18567,LINC02805,0,0,0,0,0,0,0
18568,AC245297.3,0,0,0,0,0,0,0
18569,HIST2H2AC,0,9,0,0,0,0,1
18570,MRPS21,0,9,4,50,0,0,3
18571,MRPL9,0,10,4,92,0,0,3
18572,RPS27,0,19,27,50,0,0,3
18573,TPM3,0,11,4,79,0,0,3
18574,ASH1L-AS1,0,0,0,0,0,0,0
18575,MRPL24,0,8,4,93,0,0,3
18576,LINC02772,0,0,0,0,0,0,0
18577,GAS5,0,0,0,0,0,0,0
18578,CACYBP,0,21,0,36,0,1,3
18579,MRPS14,0,10,4,98,0,0,3
18580,MR1,0,20,0,16,0,6,3
18581,ERVMER61-1,0,0,0,0,0,0,0
